0.195990353580564,0.0155138236365747,68,0.386919772725678,0.394794542955794
0.945273122270592,0.147518296842463,73,0.393134202082652,0.515674587433035
0.16632615609793,0.180155124623328,264,0.37788450388707,3.74500512669899e-29
0.766862681077328,0.312183115140535,73,0.377307319097934,0.268536049687249
0.727252623992972,0.451913628043374,248,0.388777722902613,0.0162885246983353
0.540403677097056,0.00213421007641591,250,0.78501872791345,0.776458769775418
0.593781520535704,0.360108988886001,168,0.379208556585507,0.0230062429428157
0.339741263585165,0.258016601586482,302,0.380169232443398,3.8645194366879e-29
0.778065129010938,0.282259773939149,106,0.384234566554092,0.35842478404399
0.736192679961678,0.40879799175635,81,0.374900784774011,0.0292029915272518
0.540432093886193,0.269150970960967,17,0.373452251645716,0.0203432263954395
0.224401637860574,0.195083569297101,378,0.375300493759891,3.70824105715443e-29
0.363154779362958,0.205906927785836,236,0.374135518055777,0.0079226830876916
0.248139292248525,0.0224514092139434,70,0.372106604777581,0.391274208184981
0.962981933630072,0.370187784328125,298,0.372923649917765,0.422360145734062
0.400496591797564,0.339617841090309,314,0.372166173089254,4.00009455292367e-29
0.0990807111863978,0.0437204203980509,133,0.36907582532219,0.0551447228222207
0.622967647642363,0.313496426917147,99,0.38663651200605,0.0602626161097599
0.670752249525394,0.00111920939362608,96,0.371088463840844,0.424859471850874
0.838433543837164,0.376009758786997,190,0.373010011526405,0.235321459775972
0.224221560906153,0.240219883537153,92,0.377005946375909,4.34193564483931e-29
0.519263631226495,0.00178370655444451,239,0.615325584297214,0.813586797407626
0.278573748557828,0.414251084133517,282,0.371279374118351,3.52112347248091e-29
0.362109294291586,0.306454411985585,334,0.380226660518688,4.10808341401197e-29
0.920011889846064,0.481322576493258,106,0.380164860027391,0.14749273328886
0.584022690069396,0.410880558031145,60,0.376913837438875,0.00215108012061159
0.0894618219160475,0.232570706109982,315,0.380471589892783,3.97894902065503e-29
0.722162279298063,0.004934484628262,160,0.479886850531978,0.44437456894642
0.72218480536947,0.162718890288146,315,0.383481724851123,0.654265392953061
0.635192225920036,0.468755538977683,343,0.373945212181046,0.00358084877833719
0.933703786071856,0.462896729557076,298,0.37029738073634,0.165377772363726
0.683362536353525,0.467476653932128,227,0.377775073680838,3.99305910028824e-29
0.536884427600735,0.158601330676496,73,0.375255224944489,0.287042676487985
0.920223473048587,0.146781725480354,74,0.375004820555166,0.565807014990012
0.635192225920036,0.468755538977683,343,0.378499532007708,0.0119629472558125
0.736192679961678,0.00403964007615811,166,1.53315803499135,0.607653736836375
0.635324340050588,0.498289727833949,227,0.37501972060948,2.41701005035671e-07
0.670752249525394,0.00111920939362608,55,0.378575895835749,0.351540734380565
0.962981933630072,0.370187784328125,298,0.382110689316016,0.555323147077461
0.427278572342724,0.467476653932128,227,0.377130708350166,3.83829781552961e-29
0.710430491543008,0.451913628043374,247,0.379495431079493,0.0227414408850133
0.540403677097056,0.00213421007641591,156,0.499317056773359,0.607140374515927
0.929027897439264,0.368894003763957,298,0.382863971712327,0.435858663885047
0.933703786071856,0.475238073808609,298,0.386543596816742,0.24294406040077
0.656575652562127,0.336480352062003,314,0.379065921324143,0.26303385251166
