8,0.134462409168482,0.402570173429227,0.816172592763711
9,0.038793765231967,0.377667560727425,0.79568742943104
28,0.31803456440568,2.9276712881583,0.91695207483079
8,0.308570920750499,0.406782430659623,0.826403292704225
8,0.163407540544868,0.413120587709523,0.82090816679403
12,0.216602201089263,0.434386627182202,0.868460533728265
21,0.0100764469057322,0.393592347626994,0.781732230532279
11,0.174820265546441,0.407724644249304,0.851679900144274
16,0.0105025773495436,0.398120484083741,0.760060953689411
2,0.130156788676977,0.394084028176314,0.563755626676703
4,0.107669878229499,0.391063889246873,0.746728783811383
28,0.244910176321864,1.05617195766093,0.92308675635921
23,0.208130956813693,0.403737647924848,0.918208097102612
21,0.0869743166863918,0.482436896918543,0.904399031309149
3,0.0549533101171255,0.384177066870577,0.667574885735875
24,0.190366989299655,10,0.926478361287163
8,0.24019386805594,0.391239156179636,0.840525852250702
20,0.0794904634356499,0.404770111005149,0.907365372593944
10,0.275010715276003,0.416327715625105,0.831659011738041
18,0.0605296666175127,0.384182797320571,0.89743028059363
10,0.275010715276003,0.409629291732657,0.846682648358742
9,0.038793765231967,0.398219895781063,0.793505081518776
13,0.174820265546441,0.404781543701269,0.878257998075961
16,0.0100764469057322,0.386931337435744,0.734247824081931
4,0.216602201089263,0.400604296158284,0.734485512048284
24,0.190366989299655,0.55475211087673,0.93312262167007
9,0.217629608411355,0.398903849088258,0.836012618290245
12,0.0392279196176405,0.388590517720582,0.831757636124225
24,0.0490587003972599,0.415473919446036,0.917036060650559
16,0.0105025773495436,0.388802722793279,0.757766895887492
12,0.237946694479099,0.406266795828014,0.869173765828295
11,0.130156788676977,0.391615942210136,0.849460359767654
21,0.0100764469057322,0.3891382223308,0.792086614960003
27,0.31803456440568,10,0.954704209166144
21,0.0869743166863918,0.396853752248023,0.93234684956821
3,0.0429121117468221,0.389716104669708,0.632993303680624
28,0.31803456440568,10,0.920027109747954
28,0.244910176321864,10,0.927467001618664
18,0.205322646645518,0.199223413437259,0.8999914363368
5,0.0549533101171255,0.39848010926772,0.753634367008462
16,0.0105025773495436,0.375343995512145,0.756533672600648
22,0.0869743166863918,0.441005188797767,0.914376510938333
28,0.31803456440568,10,0.935344057708106
12,0.0224410446790685,0.392743795789443,0.816440972077575
11,0.0490587003972599,0.379534600344606,0.845741196918757
23,0.130156788676977,0.455251363054107,0.915928489791402
23,0.307778927024545,0.422522538203253,0.906869870916188
9,0.0560312840749724,0.387518548350921,0.808993360185843
12,0.0410197321650158,0.390925525340713,0.83687660269404
25,0.300184665398602,0.419863334003091,0.931257121766334
18,0.189036564348277,0.405987755941256,0.90149246399831
22,0.222057264900034,10,0.907363657635045
22,0.244910176321864,10,0.906699620824178
24,0.209571039802875,10,0.93016974916654
24,0.244910176321864,0.408738984654798,0.918458788499014
18,0.0369295996438305,0.406296436192853,0.874478246698475
21,0.0478011682039253,0.403413211408762,0.890768245279907
24,0.173018146644813,10,0.918387535776902
3,0.0549533101171255,0.39155914545557,0.620186322666042
27,0.217129713260375,0.605638246651746,0.920356525075507
27,0.324310834567266,0.431942980221073,0.924840926316758
21,0.0999775767672455,0.393238996414069,0.914710170685907
29,0.304538492637012,10,0.941987087940931
28,0.130156788676977,10,0.92573663775237
23,0.231763558927137,0.522934383126838,0.907555954779962
18,0.217577334400605,0.441158893175042,0.889855502123084
11,0.0490587003972599,0.418389025724185,0.823940059099394
25,0.0181646509775835,0.396472715099108,0.868913458597514
16,0.0105025773495436,0.391164383935218,0.746922939843184
11,0.0956074248676631,0.395424574831984,0.860153544432429
17,0.317603697430893,0.408777980723913,0.886418700475942
24,0.190366989299655,0.398977916563126,0.926615675858946
3,0.0549533101171255,0.383024968944365,0.651392527991331
24,0.209571039802875,0.427998592216802,0.921364047152279
24,0.209571039802875,0.407923371618327,0.926268665697628
29,0.204836498178821,0.498216390518087,0.925653584701303
19,0.190366989299655,10,0.909367101198082
9,0.0229510736878807,0.396034087455098,0.729382612877548
11,0.31803456440568,0.417383103494473,0.871295194861297
18,0.112952051940336,0.420987231783749,0.89898370942158
21,0.0999775767672455,1.3537775652146,0.905868349494209
3,0.205322646645518,0.38605058559119,0.676828779158756
3,0.0549533101171255,0.390559271426276,0.652452802625295
16,0.0105025773495436,0.382785902990376,0.758372589897046
28,0.0195568395560625,0.402050399150111,0.87510539731148
3,0.0549533101171255,0.397422309029631,0.623657656708729
17,0.316109669937789,0.396031596217472,0.892222155978643
19,0.31803456440568,0.35645749015697,0.883094165197402
24,0.190366989299655,10,0.942514010666817
25,0.275692049864076,10,0.938013957890414
28,0.31803456440568,10,0.939031700863967
24,0.0105025773495436,0.394226459271658,0.814567537458719
18,0.205322646645518,0.420933452936945,0.903975048561603
27,0.251690204977022,10,0.952347831898038
18,0.0549533101171255,0.392129467411749,0.894232128443373
21,0.0478011682039253,0.382966241842347,0.90862077433805
29,0.22952396345145,0.57306003556733,0.949971839864258
5,0.0560312840749724,0.382396194467613,0.733949310510752
24,0.190366989299655,0.411146072652578,0.925546467676959
25,0.300184665398602,0.420877217212387,0.921253524006985
29,0.297275176988604,10,0.952087398682985
5,0.0560312840749724,0.383583336470468,0.724909923946426
17,0.0282826248622456,0.405264101513944,0.869817754114549
17,0.212284985276406,0.459260773334134,0.905764987184717
9,0.038793765231967,0.405557751487388,0.793284444931574
29,0.316033532132377,5.8192488146154,0.946757430204249
27,0.22952396345145,2.64892428855427,0.937859349575055
26,0.245552880933176,10,0.923505883375233
19,0.31803456440568,1.96160080082944,0.898204570371265
21,0.0478011682039253,0.393796951578308,0.894676891498964
16,0.0105025773495436,0.38347321513358,0.735481401002162
24,0.257509385838792,0.456913964820826,0.940965613575197
18,0.326591244617798,0.522153054133223,0.891784278592752
27,0.184540885408215,10,0.932413339387656
25,0.262231601724564,10,0.926534913384752
19,0.31803456440568,10,0.918604017520983
29,0.22952396345145,10,0.931965903225538
27,0.0701306198002099,10,0.928529632247123
18,0.189607734322028,0.45364720017045,0.925344554217767
29,0.31803456440568,10,0.927664866857289
29,0.24223214690425,10,0.939509475840333
18,0.299962707693276,0.39090896172479,0.922482646695772
27,0.251690204977022,1.49048726662328,0.931345837549295
24,0.296803894223717,10,0.913259279612424
18,0.205322646645518,0.394711114884403,0.911108327242413
17,0.190366989299655,0.419955668987291,0.905612963082887
21,0.285411249533644,10,0.893038214697865
11,0.054752488238231,0.405571754772929,0.841143390109439
27,0.304667527984984,10,0.93692488927328
26,0.0869743166863918,0.463379008658097,0.922788471064409
29,0.20501592819847,4.78035614027359,0.924556244710954
24,0.203118108063232,10,0.927383634580654
29,0.0598552160884635,0.422911173141921,0.930800030879701
29,0.318029831182683,0.493018806447036,0.936640428717835
29,0.306756316926191,10,0.939880852908794
16,0.0105025773495436,0.394880602306456,0.779041342696023
21,0.0869743166863918,0.416748692021273,0.911982171051801
24,0.257509385838792,10,0.916545660898115
27,0.246910319768992,4.03569958994181,0.938445257429607
24,0.148244888339946,0.407723671470575,0.918898622374527
27,0.246910319768992,10,0.934283354832362
18,0.308441032280106,10,0.898643546661723
18,0.0605296666175127,0.387527040458702,0.882570569331124
29,0.286889402806549,0.391502571498868,0.932391001936045
19,0.31803456440568,0.480616628095916,0.910743394297269
21,0.0999775767672455,0.39685776502624,0.915024788087731
29,0.316033532132377,0.730863961383144,0.935634250580905
28,0.179387270748399,10,0.925486326080282
26,0.256764329716177,10,0.916265721775494
11,0.205322646645518,0.44402323191851,0.861442004583554
16,0.0105025773495436,0.381016073431012,0.761339372418673
19,0.323961679427879,0.439558019346959,0.905828860293367
27,0.163583351734916,0.595596883812553,0.937711304534665
24,0.318342043948016,10,0.923828834842152
20,0.325049248469677,0.424185292303382,0.917051426890736
26,0.253333537989702,1.17340631810497,0.94265011114186
26,0.22952396345145,10,0.934575881132711
16,0.0105025773495436,0.417491977543088,0.700812864263038
27,0.251690204977022,0.534902834436164,0.9156215481452
21,0.0478011682039253,0.393106329529313,0.897374246878394
22,0.0809447186371052,0.402297384122753,0.916916283501872
18,0.205322646645518,0.37463435648488,0.9053942545087
